,num,date,review,rating,like
0,33,2021년 4월 17일,"앱 실행하지도 않았는데 자꾸 지맘대로 실행되서 걍 지워버림. 안녕, ㅂㅂ2",1,
0,34,2021년 4월 17일,"판매자 죽이고 상품의질은 떨어지게 ""아이템위너""라는 시스템을 만들어서 가격만 싸게 파는 더러운앱 이었네요 다시는 쓰지않을 생각입니다... 정말 실망이네요...",1,
0,35,2021년 4월 17일,价格合理 质量好 运送快,2,
0,36,2021년 4월 17일,편하게쇼핑하는게 좋아요,5,
0,37,2021년 4월 17일,쿠팡노동자 죽어도 모른체 방치하는 악질기업,1,
0,38,2021년 4월 17일,쿠팡도이제잘안쓸듯하네요 ㅋ 갈수록무슨 물건을 쓰레기봉투 버리듯이 던져놓고 그걸 또 찍어서 도착햇다고 보내네 돈을 받으면 열심히 해야되는거아닌가? 항상물건보면 찌그러저잇고 라면은 부숴져잇고 앞으로 이런일생길때마다 무조건 반품할 예정입니다 쿠팡맨 교육을 잘시키던지,1,1
0,39,2021년 4월 17일,다른거보다 무조건 좋음 최저가는 아닌데 하나도 무료배송 해주고 다른 쇼핑몰은 쿠폰 봐야하고 할인 받으려면 복잡한데 쿠폰이 없는건 안좋지만 비싼편도 아닌거같고 좋다,5,
0,40,2021년 4월 17일,밤에 갑자기 광고없는 앱에서 광고소리가 나길래 홈으로 나갔는데도 계속 나서 설마 하고 최근 깐 앱 순서대로 지웠는데 가장 최근 깐 쿠팡 지우자마자 광고가 멈췄네요. 확인 부탁드립니다.,1,
0,41,2021년 4월 16일,1개만사도 무료배송 이벤트라면서 막상 결제하려고하면 와우 결제 유도하네요.,1,1
0,42,2021년 4월 16일,배송약속좀 잘지켜주세요!! 물품놓을때 던지지마시고,1,
0,43,2021년 4월 16일,네이버 페이 결제도 생겼음 좋겠어요,4,
0,44,2021년 4월 16일,결재하기 쉬워서 좋습니다,5,
0,45,2021년 4월 16일,주문목록또는후기최근본상품찜상품내용이휴대폰에나타나지않습니다,5,
0,46,2021년 4월 16일,주문부터 배송까지 한방에...,5,
0,47,2021년 4월 16일,물건사는데도움이되내여,4,
0,48,2021년 4월 16일,제가팝잇을샀는데잘안눌러져요바꿔주세요ㅠ,1,
0,49,2021년 4월 16일,배송빠르고 좋아요,5,
0,50,2021년 4월 16일,유용하게 사용합니다^^♥,5,
0,51,2021년 4월 16일,택배 아재들 대우. 꼬라지 보면 실망 스럽다.,1,
0,52,2021년 4월 16일,경험없으나 베개안마기와반천통보주셈,5,
0,53,2021년 4월 16일,"진심 대박이네요 . 근 2년간 월 300ㅡ400 고정으로 더많게는 600 만원 씩 지출하며 체험단,리서치, 몇천개 리뷰 쓰는사람입니다 . 모든 제품은 사용시 주관적 입장이라 비판할 생각은 없고요 . 그냥 제가 이래서 안맞다는 표현을 하는데요 . 이상하게 식품 리뷰에 정말맛있습니다 이 한줄 블라인드 처리를 해버리기 시작하더니 , 내가 여지것 같은 소비자 입장으로서 열심히 쓴 리뷰 사진 1300개 대다수가 블라인드 처리됬습니다 . 제가 비속어나 그냥 다짜고짜 비판을 했음 이해를 하겠는데요 . 그냥 로켓상품은 5점 안주시면 땡인가보죠 ....
전체 리뷰",2,46
0,54,2021년 4월 16일,상담이 늦고 짜증나요.,1,
0,55,2021년 4월 16일,물건하나 보려는데 설치를 강요해요.,1,
0,56,2021년 4월 16일,"터치가 너무 민감하게 반응함. 스크롤 내리다가 멈추려고 잡았다 떼는 거에도 페이지 넘어가버리고, 세로로 스크롤 하는데 가로로 인식해서 필터적용할때마다 사리하나씩 생김",1,16
0,57,2021년 4월 16일,너무 좋아요,5,
0,58,2021년 4월 16일,사용해보니좋아요,5,
0,59,2021년 4월 16일,개 쓰레기같은 앱. 하루에 500번씩 켜지네요 리뷰쓰고싶어서 설치합니다. 쿠팡 뒤지더라도 안써요,1,
0,60,2021년 4월 16일,쿠팡은 사업 접는게 어떤가요?,1,1
0,61,2021년 4월 16일,다른사이트에 비해서 비싼면이 있음,4,
0,62,2021년 4월 16일,좋아요,5,
0,63,2021년 4월 16일,정말 유용한앱 입니다,5,16
0,64,2021년 4월 16일,"쿠팡앱 개발자님 아이디,비밀번호,로그인,회원가입,본인확인,실명인증,아이핀인증,휴대폰인증,이메일주소인증,문자메시지인증번호××××을왔습니다 김혜림님 쿠팡앱카카오톡앱☆☆☆☆☆개입니다",5,
0,65,2021년 4월 16일,왜이렇게 느리고 업뎃도안되고 하루종일 안되요,1,
0,66,2021년 4월 16일,왜 미성년자는 못하죠? 14세미만은 결제가 안되던데 왜그래요..14세미만도 결제 해주게 해주세요..ㅜㅜ,1,
0,67,2021년 4월 16일,장바구니에서 일반이랑 로켓이랑 물건들 각각 탭으로 구분해서 결제만 같이 하도록 하는게 편할듯요. 쓰기 불편해요.,5,1
0,68,2021년 4월 16일,"앱 용량이 너무 큼. RPG게임의 두 배 수준.. 로켓배송 19,800인가? 구매를 까다롭게 하고 너무 욕심을 부리다간...",1,
0,69,2021년 4월 16일,로켓와우 신청도 안했는데 돈이 빠져나갔어요 진짜....하,2,
0,70,2021년 4월 15일,굿잡,5,
0,71,2021년 4월 15일,넘 편해요,5,
0,72,2021년 4월 15일,굳,5,
0,73,2021년 4월 15일,마스크,5,
0,74,2021년 4월 15일,"한개 주문했는데 왜 자꾸 두개가 결제됨?? 한두번은 잘못 눌렀거니 했는데, 한개인거 확인 똑바로 했는데 사람 바보로 아는것도 아니고 손절 ㅅㄱ",1,3
0,75,2021년 4월 15일,4번째 업데이트시도중 ㅠ ㅠ,1,
0,76,2021년 4월 15일,너무늦게와여 맘에안듬,1,
0,77,2021년 4월 15일,내 돈주고 쿠팡의 쓰레기들을 치우고 있습니다. 여러번 문자를 보내도 답변 한번 안줍니다. 옷은 입어보고 사는게 맞습니다.,1,1
0,78,2021년 4월 15일,알림,5,
0,79,2021년 4월 15일,일부 농축산물이 광고나 상품소개와 달라서 당혹스러울 때가 있어요. 재구매 욕구가 생기지 않아요.,4,3
0,80,2021년 4월 15일,7th 7th 그냥 8ㅏㅑ,3,
0,81,2021년 4월 15일,너무편하고 친절하십니다,5,
0,82,2021년 4월 15일,🐝🚑🎏🥊🥫,5,
0,83,2021년 4월 14일,와대박 로켓배송 대박,5,
0,84,2021년 4월 14일,앱다운이않되요ㅜㅜ,1,
0,85,2021년 4월 14일,제가 ㅎㅎㅎ010,2,
0,86,2021년 4월 14일,남성 쥬지모양 베게를 팔다니 남성상품화 남성혐오기업 입니다 빨리 사과하시고 상장폐지하세요,1,
0,87,2021년 4월 14일,빠르고 좋음,5,
0,88,2021년 4월 14일,쿠팡기업은 미쿡기업에다가 배송원을 죽이는 기업이고 유튜브보고 깜놀 악덕기업 사용하지맙시다 난 쿠팡 아예안씀,1,
0,89,2021년 4월 14일,Good,5,
0,90,2021년 4월 14일,내 신비아파트 팬티 얼마에요?,5,
0,91,2021년 4월 14일,"이거 저만 다운, 업데이트 안 되는 건가요? 웹페이지에서 팝업 실수로 클릭하면 매번 이상하게 어플로 넘어가고. 넘어왔는데 다운도 안됨..",1,
0,92,2021년 4월 14일,바이러스 이 앱 바이러스냐? 깔아놓으면 유투브 시청 중간에 툭 뜨고 삭제하면 깔라고 구글플레이 앱이 열리고.. 아 소름끼쳐... 이런 현상 어떻게 없애는 거야? 아 짜증나... 다른 앱 위에 쓰지도 못하게 설정했는데 왜 이러는건데? 지금도 갑자기 구글플레이가 열리면서 쿠팡 설치하라는 화면이 떠서 빡쳐서 라뷰 남기는 거임!!!!!!!!! 이거 완전 바이러스임. 웬만하면 깔지 마세요!!!!!!,1,
0,93,2021년 4월 14일,감사합니다,5,
0,94,2021년 4월 14일,쿠팡 팝업 배너 계속 뜨는데 진짜 짜증나요,1,
0,95,2021년 4월 14일,이런기업쓰면안됨 미국껀데 한국기업이라 사기치고 한국을 농락했다,1,
0,96,2021년 4월 14일,업데이트 정도껏하셈 짜증나네,3,
0,97,2021년 4월 14일,배송이 최고입니다,5,
0,98,2021년 4월 14일,쇼핑소식잘보고있습니다~,5,1
0,99,2021년 4월 14일,아주 좋은 앱이에요! 오류도 안나고 우리가족은 모두 이 오직 이 쿠팡으로만 생활합니다! 로켓배송으로 바로 그 다음날 택배가 바로 오는데 너무 좋은것 같아요! 요즘 시국이 시국인지라 마스크를 쓰고 외출을 하잖아요! 그래서 마스크를 쿠팡에 시켜놓으면 바로와서 모를지경이에요!!ㅠㅠ 너무 좋아서 죽을꺼 같아요!! ㅠㅠㅠ다른분들 의견 듣지 말고 진짜로 제 의견 들어보세요!! 엄청좋아요!!,5,34
0,100,2021년 4월 14일,참좋아요^^,5,
0,101,2021년 4월 14일,진짜좋아요이거제가엄청좋아요 꼭하세요,5,
0,102,2021년 4월 14일,유튜브로 MBC 스트레이트 쿠팡 보세요 악질임,1,1
0,103,2021년 4월 14일,잠금화면 해제하면 왜 이 앱이 자동으로 열려 있죠? 무슨 짓을 한 건가요?,1,1
0,104,2021년 4월 14일,아니 제 핸드폰이 쫌 좋은건데 하루종일 대기중임ㅋ,1,
0,105,2021년 4월 14일,다 좋은데 로켓와우 위주로 하네요 차라리 이벤트 기간끝나고 로켓배송 19800 구매가능이라도 좋으니 이벤트 하지말아주세요 그리고 로켓와우 홍보 할려고 월 2900 로켓멤버십 가입하라고 유도하는거네요 너무했어요,5,1
0,106,2021년 4월 14일,검색정확도양호하고 가격경재력이좋은편임,5,1
0,107,2021년 4월 14일,옥션보다 좋다,5,
0,108,2021년 4월 14일,아주좋아요,5,
0,109,2021년 4월 14일,제발 품절제외 옵션 넣어주세요 정렬옵션을 낮은가격순으로 바꾸면 품절제외 상품이 너무 많이 떠서 보기 불편합니다,2,2
0,110,2021년 4월 13일,로켓배송으로 날라오니 좋고 무료배송 금액 채우기 편하고 장보기 편해요 요즘은 거의 쿠팡으로 사요,5,1
0,111,2021년 4월 13일,악덕기업 사죄하라~~ 쿠팡불매요ㅋ,1,
0,112,2021년 4월 13일,"잘 쓰고 있었는데 이제 안 쓸려구요. . MBC 스트레이트 보고 났더니 쓰고 싶은 생각이 확 사라져서 로켓와우도 탈퇴했네요. 판매자도, 근로자도, 소비자도 모두가 상생할 수 있는 곳을 찾아 이용할랍니다. 뭐. .택배야 하루더 기다리면 되니까~~",1,
0,113,2021년 4월 13일,하세요 새벽 라디 오0 88551😀😆,4,
0,114,2021년 4월 13일,만족합니다,5,
0,115,2021년 4월 13일,업태이트가 느려요,3,
0,116,2021년 4월 13일,Good,5,
0,117,2021년 4월 13일,항시 잘쓰고있어요. 근데 장바구니 상단에 로켓배송/ 로켓후레쉬/ 판매자배송 이렇게 세개로 나뉘는게 있다가 읎다가 하네요.. 계속 있었으면 좋겠는디,5,7
0,118,2021년 4월 13일,항상 배송이 빨라서 좋아요 ㄹㅇ 쇼핑앱 원탑,5,
0,119,2021년 4월 13일,완전좋음,5,
0,120,2021년 4월 13일,굿,5,
0,121,2021년 4월 13일,편해요!!,5,
0,122,2021년 4월 13일,좋아요,5,
0,123,2021년 4월 13일,쿠팡은 불매합니다 쿠팡을 사용하며 할수록 소상공인들만 죽어나갑니다 막말로 모기 벼룩 거머리도 저렇게는 안빨아먹겠다!!!,1,
0,124,2021년 4월 13일,유용하게 이용하고있습니다^^,5,
0,125,2021년 4월 13일,로켓 도착 보장 써놓는 거 어이없음. 그래 어쩌다 늦을 순 있는데 다른 물건들 3개 더 시켜서 4개 배송오는데 1개 누락된 걸 왜 사전에 얘기 안 해주고 있다가 온 물건들 갯수가 3개라 문자 확인해보니까 배송 후에 문자에 나머지 1개 내일 배송이라고 보냄. 지들이 누락한 거 사전에 얘기도 안 주고 포인트 천 원 적선하듯이 띡 던져줌.,1,52
0,126,2021년 4월 13일,품절상품 제외 필터가 사라졌네요 꼭 필요한 기본 옵션이라고 봅니다만 수정됐으면 좋겠습니다,3,2
0,127,2021년 4월 13일,논란 봤는데 다른 상품을 동일 상품이라고 10000% 뻔뻔하게 표기하면 어쩌자는거? 같은 상품의 다른 판매자가 아니고 가격 100원 내리고 복사 붙여넣기로 돈 뺏어가는 사람이 판매하는 출처모를 다른 물건이겠지,1,1
0,128,2021년 4월 13일,신속한 배송착오 교체로 기분업,5,
0,129,2021년 4월 13일,무슨 업데이트 를 밥 처 먹듯이 해?,4,
0,130,2021년 4월 13일,아주좋아요,5,
0,131,2021년 4월 12일,오늘 갑자기 내가 본 연관된 상품에 신발만 나오고 바뀌질 않네요 심지어 해당 상품과 연관된 브랜드 신발 종류 아무것도 본 적이 없는데요,2,21
0,132,2021년 4월 12일,"너무쓰기가편해요,",1,
0,133,2021년 4월 12일,팅겨나간다 다른곳보다 살짝 비싼듯 하다 네이버쇼핑이 더 싼듯하다,1,
0,134,2021년 4월 12일,동업종 타 어플대비 UX 정말 최고인듯.,5,
0,135,2021년 4월 12일,신속ㆍ저렴ㆍ정확 ㆍ다양,4,
0,136,2021년 4월 12일,판매자에 붙은 모기,1,
0,137,2021년 4월 12일,퀵서비스 같아용ㅎ,5,
0,138,2021년 4월 12일,쿠팡 애용자 입니다 사용자가 많아질 수록 처음 가격보다 점점 오르는거 같은건 기분탓일까요? 자본주의 시장경제의 필연인건 알겠지만 그래도 기분이 나쁜건 어쩔 수 없네요 알면서 속는 느낌..,4,
0,139,2021년 4월 12일,굿입니다 빠르고 정확하고요,5,
0,140,2021년 4월 12일,업데이트 잘 안 됨.,1,
0,141,2021년 4월 12일,"최악의 기업 상생이라는 말을 모르는 상도덕도 없는 기업이네요 쿠팡와우 바로 탈퇴하고, 앱 삭제합니다",1,
0,142,2021년 4월 12일,왜 리뷰가 지워짐? 데이터 요청에 실패했다고만 계속뜨고 다른 어플.사이트들은 잘쓰고있는데 불편해죽겠어요,1,3
0,143,2021년 4월 12일,좋음,5,
0,144,2021년 4월 12일,푸시알림이 아예 오질않는데 어쩌란건지 모르겠다 업데이트는 왜 하는건지,1,
0,145,2021년 4월 12일,제가 주문한 물건들이 다 배달이 되지 않고 다 날라가 버렸읍니다.이제 더이상 주문하기가 두렵네요.배달사고가 앞으로는 일어나지 않길 바랍니다.,5,
0,146,2021년 4월 12일,광고를 쳐 꺼도 잠금화면 광고는 안없어지냐;; 삭제 해도 있네;,1,1
0,147,2021년 4월 12일,잘 쓰고 있어요 프레시 와우 회원가가 많아 회원 아니면 구입이 안되서 불편해요,3,1
0,148,2021년 4월 12일,폰 사용하려고 화면 열면 한두번 검색해본 상품을 자꾸 띄워줘서 불편함,1,1
0,149,2021년 4월 12일,며칠전부터 쿠팡 접속이 안돼요 지웠다 깔아도... 아래글 어떤분이 안드로이드뭐시기 시스템 중지 시키면 된다고 하셨던데 그렇게해도 안돼요...,1,2
0,150,2021년 4월 12일,좋아요,5,
0,151,2021년 4월 11일,좋아요!,4,
0,152,2021년 4월 11일,판매글 후기 훔쳐먹는다고 뉴스나옴 판매자도 소비자도 사기당하는 구조,1,1
0,153,2021년 4월 11일,넘좋아요^^ 자주 이용해요,5,
0,154,2021년 4월 11일,너무 좋습니다 저희 밖에서 구할수 없는것들을 쉽게 구할수 있는 좋은 앱 입니다 추천 드립니다 만약에 안그런 분들은 저한테 따지지 말세요 전 좋은거니깐요,5,
0,155,2021년 4월 11일,친절하시고 정확하게 배송에 수고와 감사드립니다 ㅎㅎ.,5,
0,156,2021년 4월 11일,다시 설치해도 오류,1,
0,157,2021년 4월 11일,택배정보가 우유팩인경우 쌀을 우유팩에 넣으수 있나요 변경을 할수 있어야 되잖아요,5,
0,158,2021년 4월 11일,업뎃 후 접속불가입니다. 빨리되게해주세요,1,
0,159,2021년 4월 11일,좋아요,5,
0,160,2021년 4월 11일,조아브러,5,
0,161,2021년 4월 11일,위너시스템은 판매자와 소비자까지 기만하는 시스템입니다. 당연히 사기인줄 알고 그랬겠죠?,1,1
0,162,2021년 4월 11일,최악의 기업윤리가 없는 기업 일하는 사원 판매자 모두를 소모품 취급후 좋은것만 빨아먹는 모기같은 기업 소비자도 환불겁나 늦게해줌 이용하지마십쇼 와우탈퇴요,1,
0,163,2021년 4월 11일,짝퉁 제품들이 수없이 버젓이 올라옵니다. 무슨 한국판 타x바오보는 줄 알았습니다.,1,
0,164,2021년 4월 11일,완전 짱.가즈아 쿠팡 아마존 잡으러~,5,
0,165,2021년 4월 11일,쿠팡 아이템 위너방식 판매자가 동의했다고 문제없다고 했다면서요. 아니 어쩐지 물건이 이상한게 온적 있더라구요. 진짜 악덕기업이네요.,1,
0,166,2021년 4월 11일,Ok,5,
0,167,2021년 4월 11일,와우가입했는데 별로싼것도없고 비싸요 급할때 새벽배송만좋네요,2,
0,168,2021년 4월 11일,배달 노동자들이 죽어나가는데 내가 좋다고 주문하는것은 아닌것같다,1,
0,169,2021년 4월 11일,소비자입장에도 리뷰남긴다 드러워서 쿠팡 결제 끊는다 사람죽이는 기업 물러가라,1,
0,170,2021년 4월 11일,카카오페이도 가능하게 해주세요ㅜ.ㅜ,3,
0,171,2021년 4월 10일,한국인으로 돈벌면서 한국인 비하하는 미국인 회사,1,
0,172,2021년 4월 10일,쿠팡이 최고야~,5,
0,173,2021년 4월 10일,"불매합시다. 여러분 제발요. 과로로 사망하는 사람들이 우리 가족 , 친구 , 인연이라 생각해봐요. 유튜브 뉴스에 쿠팡의 진실치면 관련영상 쫙 나옵니다.. 저도 바로 쿠팡 지우고 댓글 씁니다.",1,1
0,174,2021년 4월 10일,뭔가 아쉬워요,4,
0,175,2021년 4월 10일,ㅋㅋㅋ운영자가 창녀임 ㅋㅋㅋㅋㅋ,1,1
0,176,2021년 4월 10일,필터 기능이 너무 많아져서 한 화면에 볼수있는게 적어짐,2,
0,177,2021년 4월 10일,많은상품과빠른배송이으뜸,4,
0,178,2021년 4월 10일,"1. 쿠팡은 외국기업 2. 아이템 위너라는 시스템으로 소비자와 판매자만 엄청난 손해를 보는 구조 3. 물품의 품질이 보장이 안됨.(반품제품, 불량품 등) 4. 쿠팡을 사용하면 할수록 우리나라 쿠팡노동자만 엄청 착취당함.(쿠팡은 과로로 사망한 노동자와 그의 유가족에게 사과를 한 적이 없음. 책임회피에만 급급했음) 5. 결론, 쿠팡은 자신에게 이득이 된다면 판매자, 소비자, 노동자 에게 어떠한 비인간적인 짓도 서슴치 않는 악덕기업.",1,3
0,179,2021년 4월 10일,광고 때문에 씨앗 정보 볼수 없어 답답,1,1
0,180,2021년 4월 10일,왜 배송이당일날에안오조? 이사기꾼 새끼드라 ㅗ,1,1
0,181,2021년 4월 10일,미국기업 국내 상인과 라이더 피빨아 먹지 마라 앱 삭제와 회원 탈퇴 한다,1,1
0,182,2021년 4월 10일,편리하고 다양해서 좋아요,5,
0,183,2021년 4월 10일,"쇼핑주문 대 만족^^-시집간 딸이 커피와수제빵샾을 운용하여 회원으로 주문해서 제것 카드와 이들카드로 결제하여 주문 해 주워 생활합니다.저는13년동안 교통사고를 버스사고 2번 크게 다처 수술을 몇번이나 하고 제가 살수있는 것은 남매를 두었는데 외손주3명이 있어 약을 먹고 있어도 모두가 힐리미 되게하려고 저를위해주는 자식,사도,외손주 정성 이예요.",5,16
0,184,2021년 4월 10일,👍,5,
0,185,2021년 4월 10일,조으다 가격들은 비싼듯,5,
0,186,2021년 4월 10일,쿠팡이 이상해졌어요 새벽까지도 잘됐는데 아침에 에러 나더니 다시 제거 후 깔았는데 이젠 물건 상세보기할 때 일시적으로ㅠ앱에 접속할 수 없다고 뜨네요 쇼핑 불가합니다,1,2
0,187,2021년 4월 10일,최고,5,
0,188,2021년 4월 10일,좋음,5,
0,189,2021년 4월 10일,좋은 쇼핑물,5,
0,190,2021년 4월 10일,없애버려 사라져,1,
0,191,2021년 4월 10일,쿠팡 시스템 굿. 쿠팡 배송팀은 더 굿. 배송팀 화이팅이요. 감사합니다,5,
0,192,2021년 4월 10일,쿠팡 괜히 깔았어 ㅜ ㅜ 40년을 모르고 살았는데 계속 모를껄..너무 좋잖아요 ㅜ ㅜ 사도 사도 끝이 없네..쬐끔 비싼거야 급한건 아침에 주문하고 오후에 집에서 받는데 그거까지 안 낼 수 있나요~쿠팡 기사님들 항상 고맙습니다...조금 늦어도 되니 건강 조심하세요..그리고 쿠팡!!쿠팡 이만큼 큰건 진짜 쿠팡맨들 덕인줄 알고 잘 대접해 드려요 알것슈??,5,81
0,193,2021년 4월 10일,니들 택비기사 생각은 안하니???,1,
0,194,2021년 4월 10일,요즘 가격이 이상하게 표시되거나 다른 사진이 뜨거나 오류가 심한 것 같아요. 돈 버니까 예전같은 서비스가 아니네요. 그리고 택배 늦어도 되요. 택배기사님들에 대한 처사가 좀 나아졌으면 좋겠습니다.,2,30
0,195,2021년 4월 9일,바코드없이 파는제품은 뭔가요? 애터미제품 바코드없이 배달됩니다,1,
0,196,2021년 4월 9일,"툭하면 오류. 거기다 로켓프레시 이용하는데 회사잘못으로 누락된 제품은 재출고가 안되고 환불만 가능. 환불하면 금액 맞춰서 다시 사야되는데 돈쓰라고 강요하는것같아서 최악. 이런문제는 물론 쿠팡체험단 선정 기준을 그어느 상담사도 제대로 알고있지않음. 쿠팡 마음대로 선정. 정확한 기준을 달라고요. 물건을 사든 안사든, 후기 좋아요를 많이 받든안받든 어떤날은 선정되고 어떤날은 안되고. 하여간 제대로 하는거 하나없고 상담사들도 모르는것투성이!",1,98
0,197,2021년 4월 9일,계속 업뎃하라는데 설치하는데 오류..,1,2
0,198,2021년 4월 9일,앱이 며칠째 계속팅겨요.,1,
0,199,2021년 4월 9일,쿠팡을 썼던 이유는 업계 최초로 쿠팡맨 써가며 직원들 위해 힘쓰던 착한 기업이라서지 편리해서가 아닙니다. 다시는 안 쓰렵니다.,1,
0,200,2021년 4월 9일,오늘온다며?? 안오는데,1,
0,201,2021년 4월 9일,너무좋아요,5,
0,202,2021년 4월 9일,👍,5,
0,203,2021년 4월 9일,갈수록 파는 물건들 질이 안좋아지는듯,1,
0,204,2021년 4월 9일,악덕기업,1,
0,205,2021년 4월 9일,요즘 앱 관리 안하나요? 뭐 좀 사려고 보면 오류뜨고 웹으로 연결뜨고 좀 지나면 괜찮아 지겠지 했더니 아직 그대로네요,1,
0,206,2021년 4월 9일,뭐야 ㅋㅋㅋ난안그러는뎅ㅋㅋ다들인터냇안돼서그런거아님아싸근데운만이좋았당,5,
0,207,2021년 4월 9일,운송장에 글자가 너무 작아서 보기 힘들어요,1,
0,208,2021년 4월 9일,쿠팡자제는 사랑이나 이제 그만 굿바이해야겠어..,3,
0,209,2021년 4월 9일,😀,5,
0,210,2021년 4월 9일,뭐가 문제인거죠? 안되서 미치것네유~,1,1
0,211,2021년 4월 9일,노동자들 죽어 나가서 별로요 싫어 졌어요 검은머리 미국인,1,
0,212,2021년 4월 9일,부디 유용히 잘 사용하셔서 좋은 나날을 지내보시기를 바라겠습니다☆^♡^☆!!!!!!!!!,5,
0,213,2021년 4월 9일,굿,5,
0,214,2021년 4월 9일,넘잘이용하고있어요 쿠팡만 하네요,5,
0,215,2021년 4월 9일,고객센터 억망이네요. 몇일동안 똑같은 질문에 다른 답변 해결방법 참 결국 문재는 해결이 안되고 그냥 삭제할게요.,1,
0,216,2021년 4월 9일,부도덕한 기업,1,
0,217,2021년 4월 9일,광고좀적당히좀..,1,
0,218,2021년 4월 9일,스트레이트보고 충격받았습니다 다시는 사용안할려구요,1,1
0,219,2021년 4월 9일,없으면안될앱 감사합니다ㅠㅠ,5,
0,220,2021년 4월 9일,완전 상인들 피빨아먹는 기업이네 다시는 쿠팡에서 물건안산다. 어플도 삭제 별점 1도 아깝다,1,
0,221,2021년 4월 9일,빠른 배송이 마음에 듭니다.,4,
0,222,2021년 4월 9일,택배가 너무 늦어서 짜증나요 빠르택배 부탁했요,3,
0,223,2021년 4월 9일,좋아요 ^^^^^^^^^^^^^,5,
0,224,2021년 4월 9일,마이쿠팡 메뉴가 작동하지 않습니다,2,
0,225,2021년 4월 8일,왜ㅠ다운로드가 안되나요,1,
